ShipmentID,order_id_FK,OrderDate,ShipDate,ShipMode,CustomerID,ProductID
7444,7444,17/9/2018,22/9/2018,Second Class,20125,10000390
7445,7445,17/9/2018,22/9/2018,Second Class,20125,10003774
7446,7446,17/9/2018,22/9/2018,Second Class,20125,10002412
7447,7447,17/9/2018,22/9/2018,Second Class,20125,10002415
7448,7448,25/6/2018,1/7/2018,Standard Class,14380,10003505
7449,7449,30/7/2017,4/8/2017,Standard Class,16360,10003663
7450,7450,30/7/2017,4/8/2017,Standard Class,16360,10001780
7451,7451,16/4/2016,18/4/2016,First Class,16840,10002033
7452,7452,16/4/2016,18/4/2016,First Class,16840,10001036
7453,7453,16/4/2016,18/4/2016,First Class,16840,10001468
7454,7454,16/4/2016,18/4/2016,First Class,16840,10001519
7455,7455,11/4/2016,14/4/2016,Second Class,10540,10001943
7456,7456,11/4/2016,14/4/2016,Second Class,10540,10003127
7457,7457,27/2/2016,1/3/2016,Second Class,18670,10002076
7458,7458,8/9/2017,15/9/2017,Standard Class,17095,10003338
7459,7459,8/9/2017,15/9/2017,Standard Class,17095,10004610
7460,7460,8/9/2017,15/9/2017,Standard Class,17095,10001272
7461,7461,19/5/2017,23/5/2017,Standard Class,10690,10001366
7462,7462,11/11/2018,15/11/2018,Second Class,21190,10001424
7463,7463,15/9/2015,20/9/2015,Standard Class,10315,10000349
7464,7464,15/9/2015,20/9/2015,Standard Class,10315,10002456
7465,7465,15/9/2016,20/9/2016,Standard Class,10615,10002609
7466,7466,15/9/2016,20/9/2016,Standard Class,10615,10001522
7467,7467,1/7/2017,3/7/2017,First Class,14140,10000971
7468,7468,10/4/2017,15/4/2017,Standard Class,19255,10000034
7469,7469,6/1/2015,10/1/2015,Standard Class,17320,10004063
7470,7470,6/1/2015,10/1/2015,Standard Class,17320,10004632
7471,7471,6/1/2015,10/1/2015,Standard Class,17320,10001662
7472,7472,6/1/2015,10/1/2015,Standard Class,17320,10004977
7473,7473,6/1/2015,10/1/2015,Standard Class,17320,10004539
7474,7474,6/1/2015,10/1/2015,Standard Class,17320,10001883
7475,7475,6/1/2015,10/1/2015,Standard Class,17320,10000955
7476,7476,1/9/2017,3/9/2017,Second Class,16795,10002500
7477,7477,23/9/2015,30/9/2015,Standard Class,16135,10004654
7478,7478,15/12/2015,17/12/2015,Second Class,13705,10003774
7479,7479,28/12/2018,2/1/2019,Standard Class,12400,10004707
7480,7480,28/12/2018,2/1/2019,Standard Class,12400,10004040
7481,7481,19/12/2016,24/12/2016,Second Class,19135,10001184
7482,7482,19/12/2016,24/12/2016,Second Class,19135,10004145
7483,7483,19/12/2016,24/12/2016,Second Class,19135,10003473
7484,7484,5/11/2018,9/11/2018,Standard Class,10645,10003172
7485,7485,10/9/2016,16/9/2016,Standard Class,14230,10003799
7486,7486,16/11/2018,16/11/2018,Same Day,12190,10002583
7487,7487,11/9/2018,16/9/2018,Standard Class,12475,10004239
7488,7488,11/9/2018,16/9/2018,Standard Class,12475,10002855
7489,7489,11/9/2018,16/9/2018,Standard Class,12475,10001626
7490,7490,14/7/2018,18/7/2018,Standard Class,21295,10004022
7491,7491,14/7/2018,18/7/2018,Standard Class,21295,10003601
7492,7492,14/7/2018,18/7/2018,Standard Class,21295,10000490
7493,7493,14/7/2018,18/7/2018,Standard Class,21295,10004042
7494,7494,14/7/2018,18/7/2018,Standard Class,21295,10002960
7495,7495,14/7/2018,18/7/2018,Standard Class,21295,10000991
7496,7496,14/7/2018,18/7/2018,Standard Class,21295,10004977
7497,7497,30/3/2018,30/3/2018,Same Day,21400,10000817
7498,7498,30/3/2018,30/3/2018,Same Day,21400,10002447
7499,7499,31/1/2017,4/2/2017,Second Class,15325,10003134
7500,7500,8/6/2018,13/6/2018,Standard Class,11200,10000309
7501,7501,2/11/2015,6/11/2015,Standard Class,20395,10001615
7502,7502,2/11/2015,6/11/2015,Standard Class,20395,10003208
7503,7503,14/7/2018,18/7/2018,Standard Class,15835,10000605
7504,7504,14/7/2018,18/7/2018,Standard Class,15835,10000560
7505,7505,14/7/2018,18/7/2018,Standard Class,15835,10003455
7506,7506,14/7/2018,18/7/2018,Standard Class,15835,10002937
7507,7507,14/7/2018,18/7/2018,Standard Class,15835,10001837
7508,7508,14/7/2018,18/7/2018,Standard Class,15835,10004757
7509,7509,9/12/2018,12/12/2018,Second Class,15835,10004236
7510,7510,9/12/2018,12/12/2018,Second Class,15835,10000159
7511,7511,9/12/2018,12/12/2018,Second Class,15835,10003274
7512,7512,9/12/2018,12/12/2018,Second Class,15835,10001013
7513,7513,9/12/2018,12/12/2018,Second Class,15835,10004963
7514,7514,9/12/2018,12/12/2018,Second Class,15835,10004409
7515,7515,9/12/2018,12/12/2018,Second Class,15835,10001046
7516,7516,5/9/2017,11/9/2017,Standard Class,17350,10002824
7517,7517,5/9/2017,11/9/2017,Standard Class,17350,10001757
7518,7518,5/9/2017,11/9/2017,Standard Class,17350,10004477
7519,7519,10/9/2015,16/9/2015,Standard Class,12565,10003072
7520,7520,10/9/2015,16/9/2015,Standard Class,12565,10003973
7521,7521,26/9/2018,26/9/2018,Same Day,19885,10001028
7522,7522,26/9/2018,26/9/2018,Same Day,19885,10003829
7523,7523,26/9/2018,26/9/2018,Same Day,19885,10002245
7524,7524,26/9/2018,26/9/2018,Same Day,19885,10002215
7525,7525,26/9/2018,26/9/2018,Same Day,19885,10003925
7526,7526,17/6/2017,19/6/2017,First Class,16885,10002298
7527,7527,17/6/2017,19/6/2017,First Class,16885,10004853
7528,7528,25/2/2018,1/3/2018,Standard Class,20245,10002880
7529,7529,25/2/2018,1/3/2018,Standard Class,20245,10004709
7530,7530,31/3/2018,7/4/2018,Standard Class,14965,10004231
7531,7531,3/12/2018,8/12/2018,Standard Class,17485,10000820
7532,7532,19/2/2017,22/2/2017,Second Class,14710,10001736
7533,7533,2/12/2018,6/12/2018,Standard Class,11380,10003306
7534,7534,2/12/2018,6/12/2018,Standard Class,11380,10003707
7535,7535,2/12/2018,6/12/2018,Standard Class,11380,10003546
7536,7536,2/12/2018,6/12/2018,Standard Class,11380,10000213
7537,7537,2/12/2018,6/12/2018,Standard Class,11380,10001488
7538,7538,2/12/2018,6/12/2018,Standard Class,11380,10004833
7539,7539,2/12/2018,6/12/2018,Standard Class,11380,10002335
7540,7540,10/10/2015,15/10/2015,Standard Class,12715,10001128
7541,7541,10/10/2015,15/10/2015,Standard Class,12715,10004667
7542,7542,10/10/2015,15/10/2015,Standard Class,12715,10004817
7543,7543,10/10/2015,15/10/2015,Standard Class,12715,10004140
7544,7544,5/9/2017,7/9/2017,First Class,13825,10004671
7545,7545,20/11/2015,25/11/2015,Standard Class,16330,10002592
7546,7546,20/11/2015,25/11/2015,Standard Class,16330,10004447
7547,7547,20/11/2015,25/11/2015,Standard Class,16330,10003669
7548,7548,20/11/2015,25/11/2015,Standard Class,16330,10000223
7549,7549,10/5/2015,14/5/2015,Second Class,10885,10004467
7550,7550,10/5/2015,14/5/2015,Second Class,10885,10000716
7551,7551,27/11/2018,2/12/2018,Standard Class,16210,10003641
7552,7552,27/11/2018,2/12/2018,Standard Class,16210,10004519
7553,7553,1/11/2015,5/11/2015,Standard Class,12925,10002518
7554,7554,1/11/2015,5/11/2015,Standard Class,12925,10000806
7555,7555,1/11/2015,5/11/2015,Standard Class,12925,10003142
7556,7556,30/12/2017,1/1/2018,First Class,11605,10000454
7557,7557,3/9/2017,7/9/2017,Standard Class,19570,10003894
7558,7558,5/10/2018,7/10/2018,First Class,19795,10001714
7559,7559,30/1/2017,1/2/2017,Second Class,21250,10001190
7560,7560,30/1/2017,1/2/2017,Second Class,21250,10000468
7561,7561,21/4/2018,23/4/2018,First Class,16390,10001998
7562,7562,21/4/2018,23/4/2018,First Class,16390,10001534
7563,7563,5/12/2015,10/12/2015,Standard Class,19615,10003045
7564,7564,5/12/2015,10/12/2015,Standard Class,19615,10001363
7565,7565,5/12/2015,10/12/2015,Standard Class,19615,10002280
7566,7566,21/10/2015,26/10/2015,Standard Class,14275,10003479
7567,7567,21/10/2015,26/10/2015,Standard Class,14275,10004607
7568,7568,21/10/2015,26/10/2015,Standard Class,14275,10001022
7569,7569,8/12/2016,12/12/2016,Standard Class,21880,10004186
7570,7570,8/12/2016,12/12/2016,Standard Class,21880,10000865
7571,7571,2/11/2015,7/11/2015,Second Class,20755,10000023
7572,7572,2/11/2015,7/11/2015,Second Class,20755,10001750
7573,7573,18/12/2017,21/12/2017,First Class,18775,10004997
7574,7574,23/11/2016,27/11/2016,Second Class,10735,10000275
7575,7575,23/11/2016,27/11/2016,Second Class,10735,10004999
7576,7576,13/8/2016,16/8/2016,First Class,13720,10003816
7577,7577,16/4/2016,21/4/2016,Standard Class,13345,10003968
7578,7578,21/3/2015,25/3/2015,Standard Class,16690,10000730
7579,7579,21/3/2015,25/3/2015,Standard Class,16690,10004409
7580,7580,21/3/2015,25/3/2015,Standard Class,16690,10000675
7581,7581,21/3/2015,25/3/2015,Standard Class,16690,10001573
7582,7582,21/3/2015,25/3/2015,Standard Class,16690,10001597
7583,7583,16/11/2018,22/11/2018,Standard Class,18085,10001196
7584,7584,25/9/2016,29/9/2016,Standard Class,12895,10004602
7585,7585,5/9/2017,9/9/2017,Standard Class,13210,10000260
7586,7586,5/9/2017,9/9/2017,Standard Class,13210,10001146
7587,7587,5/9/2017,9/9/2017,Standard Class,13210,10000896
7588,7588,5/9/2017,9/9/2017,Standard Class,13210,10000309
7589,7589,20/4/2018,24/4/2018,Standard Class,12295,10001989
7590,7590,20/4/2018,24/4/2018,Standard Class,12295,10001036
7591,7591,15/6/2016,19/6/2016,Standard Class,14620,10002103
7592,7592,17/9/2015,22/9/2015,Standard Class,15970,10001473
7593,7593,17/9/2015,22/9/2015,Standard Class,15970,10000411
7594,7594,17/9/2015,22/9/2015,Standard Class,15970,10000246
7595,7595,17/9/2015,22/9/2015,Standard Class,15970,10004086
7596,7596,17/9/2015,22/9/2015,Standard Class,15970,10003039
7597,7597,17/9/2015,22/9/2015,Standard Class,15970,10004633
7598,7598,8/7/2017,12/7/2017,Standard Class,21115,10000289
7599,7599,27/5/2017,31/5/2017,Standard Class,11665,10003247
7600,7600,27/5/2017,31/5/2017,Standard Class,11665,10002191
7601,7601,27/5/2017,31/5/2017,Standard Class,11665,10001496
7602,7602,24/12/2018,27/12/2018,First Class,18505,10000585
7603,7603,3/5/2018,7/5/2018,Standard Class,18160,10001166
7604,7604,3/5/2018,7/5/2018,Standard Class,18160,10003651
7605,7605,22/2/2015,24/2/2015,First Class,20830,10001800
7606,7606,8/2/2016,11/2/2016,First Class,11710,10000791
7607,7607,8/2/2016,11/2/2016,First Class,11710,10000134
7608,7608,8/2/2016,11/2/2016,First Class,11710,10001149
7609,7609,24/8/2016,28/8/2016,Second Class,20380,10000010
7610,7610,30/11/2015,4/12/2015,Standard Class,19345,10000201
7611,7611,10/12/2017,16/12/2017,Standard Class,12235,10001776
7612,7612,10/12/2017,16/12/2017,Standard Class,12235,10003656
7613,7613,27/10/2018,29/10/2018,First Class,15655,10001539
7614,7614,27/10/2018,29/10/2018,First Class,15655,10004100
7615,7615,25/11/2015,29/11/2015,Standard Class,19435,10001580
7616,7616,25/11/2015,29/11/2015,Standard Class,19435,10002335
7617,7617,25/11/2015,29/11/2015,Standard Class,19435,10004707
7618,7618,14/7/2015,20/7/2015,Standard Class,20515,10000576
7619,7619,23/5/2016,27/5/2016,Second Class,18445,10001394
7620,7620,23/5/2016,27/5/2016,Second Class,18445,10003724
7621,7621,21/11/2016,23/11/2016,Second Class,14095,10002867
7622,7622,21/11/2016,23/11/2016,Second Class,14095,10002718
7623,7623,21/11/2016,23/11/2016,Second Class,14095,10003121
7624,7624,30/3/2015,1/4/2015,First Class,17470,10002230
7625,7625,30/3/2015,1/4/2015,First Class,17470,10001819
7626,7626,30/3/2015,1/4/2015,First Class,17470,10002304
7627,7627,29/12/2018,1/1/2019,Second Class,16360,10002602
7628,7628,29/12/2018,1/1/2019,Second Class,16360,10002414
7629,7629,29/12/2018,1/1/2019,Second Class,16360,10003696
7630,7630,29/12/2018,1/1/2019,Second Class,16360,10004495
7631,7631,29/12/2018,1/1/2019,Second Class,16360,10001270
7632,7632,2/3/2018,8/3/2018,Standard Class,13555,10001615
7633,7633,2/3/2018,8/3/2018,Standard Class,13555,10003286
7634,7634,2/3/2018,8/3/2018,Standard Class,13555,10003660
7635,7635,2/3/2018,8/3/2018,Standard Class,13555,10002764
7636,7636,6/10/2017,7/10/2017,First Class,16795,10001695
7637,7637,6/10/2017,7/10/2017,First Class,16795,10002824
7638,7638,6/10/2017,7/10/2017,First Class,16795,10002571
7639,7639,6/10/2017,7/10/2017,First Class,16795,10001553
7640,7640,5/4/2016,11/4/2016,Standard Class,11965,10003973
7641,7641,9/9/2015,13/9/2015,Standard Class,12925,10002073
7642,7642,15/3/2017,16/3/2017,First Class,14335,10003529
7643,7643,15/3/2017,16/3/2017,First Class,14335,10000309
7644,7644,27/12/2016,31/12/2016,Standard Class,13120,10004154
7645,7645,27/12/2016,31/12/2016,Standard Class,13120,10003286
7646,7646,7/8/2018,8/8/2018,First Class,12205,10001552
7647,7647,7/8/2018,8/8/2018,First Class,12205,10002790
7648,7648,22/3/2016,27/3/2016,Standard Class,14395,10003217
7649,7649,30/11/2016,2/12/2016,Second Class,15865,10002813
7650,7650,30/11/2016,2/12/2016,Second Class,15865,10003848
7651,7651,15/4/2015,15/4/2015,Same Day,18970,10000240
7652,7652,15/4/2015,15/4/2015,Same Day,18970,10004091
7653,7653,30/7/2018,2/8/2018,First Class,21475,10001071
7654,7654,1/6/2018,5/6/2018,Standard Class,12805,10003676
7655,7655,7/1/2015,12/1/2015,Standard Class,21820,10004864
7656,7656,7/1/2015,12/1/2015,Standard Class,21820,10003708
7657,7657,29/9/2018,1/10/2018,First Class,20575,10002067
7658,7658,13/9/2018,19/9/2018,Standard Class,20605,10003158
7659,7659,22/10/2015,26/10/2015,Standard Class,18580,10000193
7660,7660,4/10/2017,8/10/2017,Standard Class,12940,10000977
7661,7661,4/10/2017,8/10/2017,Standard Class,12940,10001449
7662,7662,4/10/2017,8/10/2017,Standard Class,12940,10000136
7663,7663,27/11/2016,29/11/2016,Second Class,17560,10000743
7664,7664,27/11/2016,29/11/2016,Second Class,17560,10001019
7665,7665,27/11/2016,29/11/2016,Second Class,17560,10003095
7666,7666,27/11/2016,29/11/2016,Second Class,17560,10002916
7667,7667,27/11/2016,29/11/2016,Second Class,17560,10002506
7668,7668,27/11/2016,29/11/2016,Second Class,17560,10003823
7669,7669,27/11/2016,29/11/2016,Second Class,17560,10004619
7670,7670,6/5/2018,9/5/2018,Second Class,21655,10001271
7671,7671,8/10/2015,8/10/2015,Same Day,15115,10002331
7672,7672,31/12/2015,7/1/2016,Standard Class,16375,10003228
7673,7673,31/12/2015,7/1/2016,Standard Class,16375,10002586
7674,7674,31/12/2015,7/1/2016,Standard Class,16375,10002049
7675,7675,31/12/2015,7/1/2016,Standard Class,16375,10000362
7676,7676,31/12/2015,7/1/2016,Standard Class,16375,10004218
7677,7677,28/4/2016,1/5/2016,First Class,20485,10003779
7678,7678,28/4/2016,1/5/2016,First Class,20485,10003527
7679,7679,14/2/2016,21/2/2016,Standard Class,21070,10002897
7680,7680,14/2/2016,21/2/2016,Standard Class,21070,10002584
7681,7681,25/11/2017,29/11/2017,Standard Class,11545,10001095
7682,7682,25/11/2017,29/11/2017,Standard Class,11545,10004002
7683,7683,25/11/2017,29/11/2017,Standard Class,11545,10004518
7684,7684,15/7/2018,17/7/2018,First Class,19420,10002191
7685,7685,15/7/2018,17/7/2018,First Class,19420,10004575
7686,7686,15/7/2018,17/7/2018,First Class,19420,10003177
7687,7687,29/12/2015,3/1/2016,Standard Class,10855,10003923
7688,7688,29/12/2015,3/1/2016,Standard Class,10855,10001051
7689,7689,22/3/2017,22/3/2017,Same Day,17275,10004754
7690,7690,2/7/2018,5/7/2018,First Class,10120,10000357
7691,7691,2/7/2018,5/7/2018,First Class,10120,10001787
7692,7692,14/12/2018,18/12/2018,Standard Class,11170,10002313
7693,7693,14/12/2018,18/12/2018,Standard Class,11170,10002790
7694,7694,14/12/2018,18/12/2018,Standard Class,11170,10001664
7695,7695,14/12/2018,18/12/2018,Standard Class,11170,10001332
7696,7696,14/12/2018,18/12/2018,Standard Class,11170,10003473
7697,7697,26/8/2017,2/9/2017,Standard Class,10480,10000605
7698,7698,26/8/2017,2/9/2017,Standard Class,10480,10002170
7699,7699,26/8/2017,2/9/2017,Standard Class,10480,10004147
7700,7700,26/8/2017,2/9/2017,Standard Class,10480,10003911
7701,7701,26/8/2017,2/9/2017,Standard Class,10480,10002578
7702,7702,15/10/2018,19/10/2018,Standard Class,20815,10001761
7703,7703,25/10/2015,29/10/2015,Standard Class,14185,10001553
7704,7704,25/10/2015,29/10/2015,Standard Class,14185,10000309
7705,7705,2/4/2016,7/4/2016,Standard Class,15850,10003095
7706,7706,28/10/2018,30/10/2018,Second Class,15250,10001876
7707,7707,28/10/2018,30/10/2018,Second Class,15250,10001522
7708,7708,28/10/2018,30/10/2018,Second Class,15250,10000300
7709,7709,5/12/2015,7/12/2015,First Class,15925,10001469
7710,7710,3/11/2018,8/11/2018,Standard Class,19105,10001553
7711,7711,6/1/2016,12/1/2016,Standard Class,20620,10004041
7712,7712,6/1/2016,12/1/2016,Standard Class,20620,10002764
7713,7713,9/9/2018,14/9/2018,Standard Class,17605,10001114
7714,7714,5/1/2016,10/1/2016,Standard Class,11695,10001615
7715,7715,5/1/2016,10/1/2016,Standard Class,11695,10000461
7716,7716,5/1/2016,10/1/2016,Standard Class,11695,10004506
7717,7717,16/4/2018,20/4/2018,Standard Class,15550,10000027
7718,7718,10/9/2016,14/9/2016,Standard Class,10345,10003981
7719,7719,25/9/2017,29/9/2017,Standard Class,21505,10003849
7720,7720,25/9/2017,29/9/2017,Standard Class,21505,10004963
7721,7721,25/9/2017,29/9/2017,Standard Class,21505,10002574
7722,7722,16/3/2016,20/3/2016,Second Class,15640,10001761
7723,7723,26/11/2017,2/12/2017,Standard Class,14515,10000716
7724,7724,26/9/2017,1/10/2017,Standard Class,21040,10002637
7725,7725,13/6/2018,19/6/2018,Standard Class,21025,10003774
7726,7726,18/9/2018,21/9/2018,First Class,19060,10000927
7727,7727,2/6/2018,8/6/2018,Standard Class,15790,10000743
7728,7728,15/5/2017,19/5/2017,Second Class,17935,10000697
7729,7729,15/9/2018,20/9/2018,Standard Class,14500,10004441
7730,7730,22/8/2017,26/8/2017,Standard Class,13300,10001870
7731,7731,30/5/2015,6/6/2015,Standard Class,15160,10003684
7732,7732,18/12/2018,20/12/2018,First Class,10330,10001315
7733,7733,30/7/2018,6/8/2018,Standard Class,15355,10003589
7734,7734,21/11/2015,26/11/2015,Standard Class,20680,10001609
7735,7735,21/11/2015,26/11/2015,Standard Class,20680,10000474
7736,7736,24/9/2016,26/9/2016,Second Class,11935,10003095
7737,7737,20/8/2018,27/8/2018,Standard Class,16480,10001639
7738,7738,17/6/2017,22/6/2017,Standard Class,12340,10002003
7739,7739,17/6/2017,22/6/2017,Standard Class,12340,10004539
7740,7740,17/6/2017,22/6/2017,Standard Class,12340,10003829
7741,7741,19/12/2016,23/12/2016,Standard Class,13795,10004761
7742,7742,31/5/2016,2/6/2016,Second Class,11905,10003472
7743,7743,18/6/2016,24/6/2016,Standard Class,16510,10003464
7744,7744,18/6/2016,24/6/2016,Standard Class,16510,10003716
7745,7745,18/6/2016,24/6/2016,Standard Class,16510,10004002
7746,7746,18/6/2016,24/6/2016,Standard Class,16510,10002496
7747,7747,18/6/2016,24/6/2016,Standard Class,16510,10004826
7748,7748,30/11/2016,3/12/2016,First Class,10600,10001546
7749,7749,21/12/2016,23/12/2016,Second Class,10075,10001919
7750,7750,17/11/2018,21/11/2018,Standard Class,12595,10002558
7751,7751,17/11/2018,21/11/2018,Standard Class,12595,10003174
7752,7752,13/11/2018,16/11/2018,Second Class,20620,10003988
7753,7753,13/11/2018,16/11/2018,Second Class,20620,10004845
7754,7754,24/10/2017,28/10/2017,Standard Class,15460,10003072
7755,7755,6/12/2015,11/12/2015,Standard Class,11035,10003641
7756,7756,3/12/2018,6/12/2018,First Class,12550,10003729
7757,7757,26/9/2018,28/9/2018,First Class,20155,10003251
7758,7758,3/2/2016,7/2/2016,Standard Class,14305,10003286
7759,7759,12/8/2018,12/8/2018,Same Day,11545,10004078
7760,7760,12/8/2018,12/8/2018,Same Day,11545,10002331
7761,7761,12/8/2018,12/8/2018,Same Day,11545,10001953
7762,7762,24/8/2016,26/8/2016,First Class,13435,10002053
7763,7763,12/11/2018,17/11/2018,Standard Class,16735,10003651
7764,7764,1/8/2017,1/8/2017,Same Day,21205,10002885
7765,7765,1/8/2017,1/8/2017,Same Day,21205,10002892
7766,7766,25/11/2017,2/12/2017,Standard Class,12505,10000545
7767,7767,25/11/2017,2/12/2017,Standard Class,12505,10000418
7768,7768,25/11/2017,2/12/2017,Standard Class,12505,10000926
7769,7769,13/4/2017,15/4/2017,First Class,20920,10001509
7770,7770,27/12/2015,31/12/2015,Standard Class,12790,10001366
7771,7771,27/12/2015,31/12/2015,Standard Class,12790,10003485
7772,7772,27/12/2015,31/12/2015,Standard Class,12790,10004507
7773,7773,27/12/2015,31/12/2015,Standard Class,12790,10002353
7774,7774,18/4/2017,22/4/2017,Standard Class,19840,10001271
7775,7775,18/4/2017,22/4/2017,Standard Class,19840,10004924
7776,7776,8/3/2016,12/3/2016,Standard Class,14305,10002706
7777,7777,4/11/2017,6/11/2017,Second Class,13855,10003442
